id,label
355,0.999537
10296,0.987049
6261,0.997902
10716,0.000089
8284,0.000001
3869,0.722749
9718,0.000036
4573,0.000001
11664,0.979604
8967,0.000806
1188,0.991455
7962,0.000015
1275,0.952232
4988,0.000013
2697,0.000011
2692,0.979645
12444,0.002057
6391,0.000001
11226,0.000005
9426,0.000002
5223,0.934396
4537,0.999252
7080,0.877836
10271,0.990979
1569,0.804095
6979,0.000020
1191,0.000002
8145,0.000000
8648,0.000007
5123,0.000023
7754,0.854885
4328,0.000008
7686,0.000001
10682,0.975980
10399,0.961691
253,0.152557
12267,0.959715
10711,0.011800
3671,0.948654
8127,0.997498
6385,0.000016
11112,0.994528
3881,0.974913
11935,0.039611
3379,0.697510
5206,0.000000
1598,0.988421
5284,0.000000
3129,0.000007
10749,0.000007
3874,0.840367
5610,0.707226
9867,0.853436
3784,0.000015
2939,0.985578
1715,0.000008
539,0.588198
7649,0.994783
8505,0.999745
3911,0.924479
4013,0.998607
10176,0.750056
3184,0.000002
1807,0.000000
2582,0.000216
7109,0.000021
5106,0.000001
2364,0.000015
1137,0.000026
3352,0.000005
8647,0.000004
2383,0.920940
10599,0.998476
3791,0.847055
11936,0.985019
2414,0.000001
9617,0.000008
5034,0.000013
6062,0.847384
11995,0.986357
9803,0.000066
2472,0.990993
4195,0.280195
9975,0.986899
11439,0.964296
12010,0.000013
1640,0.000026
11474,0.000002
8510,0.000024
1914,0.000029
11343,0.901245
11208,0.000003
3364,0.949191
8116,0.998527
6213,0.000002
486,0.000000
5453,0.000195
5052,0.000029
5403,0.887867
7526,0.000015
11959,0.000003
11586,0.000001
3324,0.982855
3910,0.997732
4270,0.997588
6377,0.000002
1095,0.000023
6622,0.000026
7610,0.000025
4753,0.000027
1365,0.993956
11704,0.858477
10916,0.000000
11655,0.997351
10773,0.000014
11185,0.000008
3567,0.000011
5011,0.000059
4338,0.996991
8064,0.986185
8427,0.981118
4720,0.000079
8734,0.882976
5402,0.973151
8029,0.000047
8775,0.941853
6370,0.525577
1153,0.974051
1029,0.002306
1562,0.000004
12439,0.000038
11882,0.974739
4825,0.988486
7425,0.804816
11620,0.010669
9554,0.929485
4040,0.000001
10080,0.942196
11075,0.000001
4917,0.000004
2067,0.000010
2661,0.000024
11677,0.978059
9091,0.000023
2659,0.994470
1837,0.914712
811,0.947645
6438,0.597369
7492,0.000003
9625,0.000017
10592,0.989108
8720,0.770433
4724,0.975442
8867,0.000027
3872,0.992928
10946,0.000030
9307,0.996217
6112,0.882394
1206,0.000006
7156,0.711779
7076,0.704626
7066,0.000010
2015,0.000026
2927,0.990189
6144,0.996159
8736,0.118097
3018,0.984822
271,0.000001
10789,0.855084
11,0.000009
7848,0.323153
10685,0.510423
10417,0.937074
9548,0.797768
4928,0.000003
8586,0.000023
1162,0.000003
6877,0.973841
1537,0.678398
74,0.000277
10328,0.000002
7586,0.980074
1113,0.000028
299,0.986311
10633,0.000001
6001,0.916787
9608,0.121440
3272,0.966805
8638,0.000024
8013,0.005043
268,0.997328
12473,0.000003
10010,0.832106
2029,0.980165
7009,0.000021
10441,0.000002
4322,0.994407
909,0.000310
7880,0.000005
1760,0.000001
7540,0.303481
7618,0.000103
8906,0.000140
11084,0.995786
4129,0.974135
6333,0.211655
169,0.918760
8582,0.000002
7187,0.000285
2723,0.004992
1004,0.960567
9858,0.000008
3972,0.000040
3672,0.000006
12233,0.000001
833,0.000010
11088,0.986237
9562,0.887269
8777,0.000001
3624,0.000002
9892,0.000054
11015,0.993632
348,0.002026
395,0.628168
9456,0.965559
2507,0.708645
807,0.987133
1279,0.000036
761,0.984105
2474,0.000002
4135,0.000016
5994,0.000005
767,0.000090
11952,0.000003
8929,0.980781
9235,0.998818
7110,0.998740
12038,0.969890
5429,0.818397
5389,0.998932
6351,0.915792
1933,0.000049
3762,0.835741
2374,0.000009
5262,0.973806
2221,0.000001
3030,0.876449
7355,0.983585
5855,0.000002
7217,0.000002
8675,0.143820
2867,0.000001
1182,0.000005
5958,0.965001
4678,0.766130
3053,0.997274
6400,0.985734
7960,0.000001
7495,0.000028
8842,0.000008
10879,0.000001
1013,0.990105
1508,0.782229
6511,0.185449
7461,0.889693
5895,0.995203
5618,0.000002
10024,0.000003
4412,0.894609
381,0.526872
1859,0.000000
5100,0.994765
1631,0.970750
7566,0.988838
9126,0.000003
8602,0.000003
521,0.916867
6025,0.934967
6913,0.998349
7085,0.964621
4041,0.000001
6319,0.000010
1527,0.000006
4785,0.000107
10032,0.000001
8155,0.000004
5046,0.347971
10081,0.000002
5636,0.994354
1944,0.000009
2964,0.904579
11238,0.000004
2460,0.000001
7133,0.886217
3412,0.764954
4437,0.000014
10843,0.958498
8875,0.957939
8525,0.397741
5199,0.000011
836,0.988288
2768,0.000015
1559,0.911614
2490,0.000034
6249,0.002628
8951,0.914727
10926,0.999051
2565,0.415186
10820,0.000016
8520,0.000013
4456,0.993568
12435,0.000004
1325,0.970300
4817,0.997284
8677,0.000003
11027,0.000210
3981,0.771150
6078,0.000015
2145,0.992634
11253,0.000020
3769,0.985550
10448,0.000001
6287,0.000000
6560,0.000005
6296,0.923840
7843,0.092199
772,0.992067
11315,0.000021
9809,0.925745
11832,0.000011
3306,0.000032
8421,0.000003
1392,0.000013
11771,0.000019
11555,0.997783
8809,0.998340
5024,0.000000
11678,0.000013
9059,0.997731
10505,0.000003
2325,0.000001
415,0.947934
7118,0.000001
1945,0.128964
10154,0.000025
1229,0.000001
5094,0.998570
11800,0.000004
2157,0.000000
7081,0.180236
360,0.000036
5613,0.000011
3571,0.000001
829,0.822162
11908,0.000009
10091,0.000001
11426,0.991806
8789,0.959458
8769,0.000008
10535,0.000003
1947,0.000005
10386,0.000010
8212,0.000017
12114,0.000028
3670,0.989988
10924,0.000006
12148,0.000004
5188,0.985334
322,0.924335
7395,0.810792
10046,0.999115
5784,0.000001
7476,0.819839
8213,0.941340
7845,0.995513
3115,0.000015
6095,0.000003
8909,0.764298
8122,0.980609
1430,0.975442
7198,0.000006
6613,0.000019
474,0.000026
8574,0.974971
2482,0.880424
10519,0.000001
4212,0.998642
3127,0.770417
10771,0.996269
2312,0.999392
11056,0.874988
5116,0.000035
11133,0.000199
5530,0.000014
9272,0.000015
6301,0.000009
1267,0.000001
10073,0.000004
5625,0.985282
11332,0.000074
2089,0.999456
10735,0.000002
123,0.871477
8112,0.000010
7827,0.989989
1551,0.775916
3559,0.000057
3668,0.000042
11072,0.546318
378,0.853348
9237,0.000002
3152,0.687716
3347,0.000009
4140,0.998604
3997,0.984375
1998,0.000006
10162,0.999281
6619,0.970330
10575,0.922255
12326,0.997013
10375,0.000014
999,0.984750
9656,0.965959
6638,0.880474
4470,0.000026
11599,0.994737
10996,0.000005
2922,0.977045
9246,0.995481
4836,0.000001
5557,0.993526
9199,0.404105
3849,0.000002
3651,0.930091
12337,0.953741
2686,0.000005
11446,0.000006
10408,0.792931
6642,0.000002
2913,0.725841
5421,0.570749
2361,0.914584
984,0.000002
11763,0.000108
265,0.000003
774,0.993466
2407,0.000184
5887,0.993431
4442,0.987633
5218,0.192615
3611,0.979491
8372,0.000002
7426,0.996849
5945,0.000000
3027,0.001231
1851,0.011194
4644,0.000003
1477,0.000008
5886,0.005295
5182,0.000013
2428,0.927180
777,0.995682
8701,0.989064
6196,0.998842
5408,0.000000
427,0.000000
468,0.950779
5523,0.996226
11799,0.000002
12032,0.896617
5244,0.151953
9011,0.923871
3302,0.995060
4217,0.000024
517,0.000004
11190,0.000006
1118,0.989584
5527,0.662862
12293,0.979648
7772,0.000030
7873,0.998151
439,0.000010
5023,0.694660
10584,0.000025
4805,0.967790
10096,0.515766
4296,0.795533
7499,0.000001
8713,0.000106
2180,0.982635
1681,0.000015
1864,0.000000
8977,0.998714
12135,0.997352
4920,0.982747
6299,0.980318
363,0.984765
11698,0.989101
2184,0.957283
10088,0.913247
11432,0.000005
2124,0.975300
3828,0.000002
7945,0.375346
7452,0.783854
4867,0.000001
3837,0.964578
9465,0.519726
6091,0.779729
2263,0.000001
1362,0.000035
3613,0.000012
2726,0.000614
1364,0.974537
7976,0.000001
10405,0.000007
2448,0.748727
11983,0.003266
9688,0.000138
4011,0.054543
5382,0.911239
7637,0.001868
5398,0.000004
10769,0.753530
7768,0.000062
7821,0.000004
10648,0.000051
5605,0.990119
1465,0.732318
1340,0.666538
3344,0.000073
6768,0.999861
1446,0.992556
641,0.997578
8038,0.000070
12111,0.000016
1231,0.000028
8078,0.000002
7059,0.000000
2148,0.000111
11053,0.981989
5539,0.000001
7920,0.905229
11453,0.000044
10345,0.986762
11545,0.971845
5505,0.000057
4893,0.993655
8696,0.985278
4958,0.000003
7071,0.991978
12382,0.000000
2138,0.907434
3915,0.978559
1165,0.000001
9194,0.061947
7921,0.988860
12346,0.993915
7406,0.000003
3843,0.360881
149,0.955800
31,0.995681
3025,0.000017
5434,0.000023
2491,0.000063
3123,0.000003
6111,0.000002
4082,0.986928
11815,0.000016
9631,0.979786
12177,0.000005
11603,0.000003
1021,0.839106
7704,0.000028
2354,0.979260
10499,0.045458
9513,0.993117
4389,0.000012
6086,0.918492
10334,0.901926
8699,0.000031
2757,0.999170
5626,0.000004
57,0.975678
11567,0.991839
19,0.882361
4551,0.996050
4448,0.910634
1199,0.976416
4393,0.997131
542,0.676033
204,0.958251
2931,0.000003
12178,0.846619
5638,0.984568
5794,0.880420
2585,0.000003
8296,0.000000
353,0.916309
8405,0.000001
1666,0.000012
478,0.993617
12223,0.995249
8993,0.000028
6035,0.000002
8552,0.998440
3788,0.997923
5599,0.000031
3772,0.000014
6354,0.913264
6524,0.977712
8220,0.966925
7646,0.000011
11956,0.996932
8776,0.000003
6310,0.900519
9471,0.939792
2449,0.995050
788,0.000021
84,0.000006
11749,0.967079
4176,0.701820
9602,0.000192
3798,0.897374
3470,0.000002
7318,0.904126
50,0.550196
10665,0.000002
12413,0.000001
1678,0.853745
6182,0.999501
12351,0.000012
5663,0.000008
1768,0.995623
3092,0.999961
2631,0.000005
7155,0.983208
11809,0.000007
4029,0.000121
11254,0.000002
12442,0.000003
9309,0.981301
11354,0.000002
8697,0.998576
11067,0.988242
9148,0.964028
6980,0.903100
8936,0.995375
10478,0.000003
8924,0.958630
10009,0.000000
364,0.000005
10277,0.999007
1025,0.000024
9635,0.000022
7554,0.999353
12308,0.889467
7265,0.000000
9699,0.000000
3005,0.000005
1313,0.000004
8774,0.000002
9898,0.134204
10593,0.000004
10666,0.000080
2465,0.849847
7885,0.000006
9357,0.543733
1408,0.817851
3315,0.000007
7116,0.000001
7780,0.956822
6142,0.995586
8900,0.997942
4989,0.876290
8785,0.729770
658,0.701159
9068,0.887270
9794,0.385021
4478,0.000023
1419,0.971856
6315,0.000033
9211,0.959365
2107,0.000007
12048,0.000030
11123,0.858591
4279,0.999491
3112,0.000001
7639,0.000005
6476,0.000030
3860,0.000025
11533,0.101900
1416,0.830909
919,0.000112
8168,0.000541
3340,0.000002
321,0.000014
235,0.789960
4846,0.054073
11146,0.995116
1604,0.000049
6660,0.999333
2907,0.788026
11601,0.000076
11700,0.988441
1030,0.867716
7316,0.000084
4363,0.954470
4987,0.923221
9166,0.997728
2035,0.000007
4167,0.000004
12042,0.000006
3220,0.769377
9305,0.000005
4379,0.000528
3139,0.000082
1545,0.000001
552,0.000006
2903,0.000016
11669,0.992944
10704,0.000004
7164,0.000157
4718,0.564803
7346,0.999154
7938,0.994635
6293,0.982364
2309,0.000002
8994,0.998156
3833,0.000054
5270,0.734042
8005,0.000005
6346,0.000061
3982,0.993127
6851,0.985325
5827,0.000005
11139,0.000005
940,0.000030
11470,0.000000
1503,0.000005
6937,0.000122
6251,0.000001
10857,0.000018
5865,0.000068
6176,0.000103
5561,0.925301
1353,0.995956
12165,0.000000
7519,0.992857
4052,0.988011
1002,0.965749
5852,0.923905
1311,0.946943
8983,0.000016
9610,0.000011
6998,0.877770
5727,0.000004
3151,0.000003
2512,0.000006
1694,0.708718
11143,0.000001
3019,0.000024
10254,0.000009
3481,0.961576
5126,0.000002
3134,0.932195
9769,0.000033
2505,0.000001
189,0.948419
646,0.000495
2121,0.987783
2993,0.000019
10048,0.000014
6203,0.000057
1097,0.000217
7075,0.000019
11371,0.992869
4348,0.973536
3062,0.000006
2561,0.000021
5058,0.000000
2040,0.979422
8636,0.797155
12472,0.371392
12216,0.332911
2872,0.613140
9705,0.768011
4037,0.000007
8032,0.997112
10671,0.000015
11512,0.000005
1648,0.000001
6242,0.559713
10695,0.983078
5484,0.964024
6395,0.000083
1135,0.940620
10092,0.000001
10968,0.000053
9379,0.982355
1961,0.798875
11598,0.006117
10394,0.981448
8062,0.000004
11114,0.000001
4092,0.532501
444,0.747770
3116,0.000001
10125,0.000001
11211,0.998188
5741,0.820082
4974,0.000001
8231,0.000005
7000,0.955467
4766,0.000008
1677,0.000010
2854,0.909190
5171,0.000001
12405,0.000031
10677,0.000020
5083,0.970044
10189,0.000002
5006,0.001168
4666,0.000019
7832,0.718648
6545,0.000071
2598,0.000012
7123,0.000009
3838,0.000004
4138,0.798360
8587,0.983095
8705,0.317014
6461,0.000002
11386,0.000159
1355,0.850758
11759,0.000003
4455,0.000032
5639,0.959572
3046,0.808665
8536,0.000005
10500,0.000014
489,0.000087
5120,0.997351
286,0.999445
8884,0.814213
8217,0.000004
9111,0.000008
7258,0.000105
10754,0.000509
6663,0.984519
459,0.000031
4830,0.036499
1406,0.653736
10889,0.000000
10964,0.152476
9884,0.971197
7535,0.000004
628,0.000026
9750,0.000007
4406,0.000005
739,0.926453
8634,0.995095
10647,0.000332
3892,0.993338
7858,0.000002
7021,0.000010
6976,0.000001
6881,0.000000
4798,0.495450
939,0.995470
1534,0.000003
220,0.973360
2523,0.000001
7453,0.947724
10736,0.846578
4589,0.000000
1812,0.000000
10283,0.000002
7975,0.993630
9579,0.965203
6114,0.000020
5195,0.000009
3199,0.941876
5292,0.967938
7530,0.855846
6307,0.000005
1079,0.000058
722,0.000024
9895,0.000017
9970,0.000001
2834,0.544056
10317,0.000002
3135,0.000002
8698,0.000000
276,0.985111
9453,0.000022
4210,0.000002
2376,0.840060
7568,0.000084
3814,0.987954
10172,0.000201
3213,0.994065
4888,0.908060
9918,0.995113
7865,0.000040
2002,0.000011
6482,0.000001
10023,0.000008
1208,0.999215
1547,0.929780
8760,0.919675
6690,0.000020
4285,0.000030
3300,0.996064
9205,0.937034
5906,0.000001
8484,0.000016
5281,0.000056
5974,0.987641
7445,0.000020
9452,0.837342
1521,0.989557
4315,0.998036
3575,0.000011
8402,0.000016
11032,0.000061
4745,0.000006
4267,0.000002
7388,0.000005
1302,0.000001
8327,0.983566
11217,0.000005
4203,0.000007
11443,0.958250
6451,0.000001
9823,0.000003
10552,0.888719
7473,0.000005
1048,0.960570
4170,0.981003
2226,0.000004
8695,0.063359
5591,0.000002
6535,0.000107
3925,0.610678
800,0.000005
3856,0.996034
1144,0.996410
745,0.038296
6275,0.997099
7419,0.000002
10454,0.991357
1728,0.418290
2294,0.000003
11925,0.000151
3318,0.000000
5757,0.977760
464,0.998703
2843,0.000022
2537,0.000005
1336,0.566531
9418,0.995815
10507,0.999563
10635,0.906374
11180,0.995345
5819,0.980883
7587,0.890857
9153,0.999171
175,0.951191
3219,0.987873
3363,0.874525
4409,0.000042
3183,0.000171
4901,0.000028
1171,0.000001
138,0.000006
10076,0.989637
887,0.991274
9563,0.000022
3923,0.000009
302,0.998689
2739,0.000038
7239,0.000043
2652,0.920812
2637,0.000006
2625,0.992976
1099,0.944590
7919,0.000002
9470,0.000003
2257,0.000002
432,0.000015
8162,0.967668
1949,0.999734
5346,0.814129
9811,0.000208
1814,0.000004
5992,0.000000
11738,0.000018
7216,0.000006
3944,0.993743
7468,0.906496
5627,0.962631
70,0.996153
3999,0.000000
12226,0.000017
7122,0.000006
8506,0.811854
11731,0.000003
553,0.879666
1288,0.996217
2852,0.991708
3750,0.995476
11852,0.968295
438,0.808592
3287,0.000173
8060,0.000037
10004,0.000001
10303,0.255115
2230,0.000000
5437,0.000000
8671,0.901329
11822,0.852122
717,0.953866
2243,0.929614
10724,0.184547
6231,0.000019
11643,0.000008
12109,0.000004
3218,0.997340
10006,0.827975
7788,0.000002
6751,0.966089
1475,0.000060
3586,0.823386
11792,0.977141
9145,0.992036
5861,0.000005
8856,0.000000
4253,0.995384
11751,0.950812
1433,0.856462
400,0.000001
4882,0.999794
3320,0.000012
10003,0.187135
6583,0.000001
2842,0.996210
8489,0.974503
2483,0.758316
1882,0.973195
10741,0.998829
8030,0.999784
12399,0.760735
3792,0.000025
11268,0.000066
4484,0.000000
8281,0.000001
8158,0.992018
3932,0.000015
4715,0.703610
4961,0.000003
7411,0.000040
865,0.998842
11606,0.000208
7074,0.996251
6383,0.000002
10985,0.059570
9952,0.996073
3125,0.000009
12330,0.947592
7306,0.000004
9026,0.967095
4686,0.000007
10796,0.066686
5508,0.987153
1683,0.935700
4284,0.000041
8744,0.999319
11667,0.000011
787,0.782898
3233,0.943635
6994,0.983998
9818,0.000024
11288,0.000014
8248,0.000022
1959,0.992852
2308,0.990310
6526,0.963944
2284,0.000008
573,0.000039
8344,0.000024
10554,0.017470
4501,0.266171
8048,0.992191
9399,0.550665
11218,0.000020
10813,0.766754
1310,0.000017
3333,0.000003
3426,0.636013
1180,0.994943
4672,0.000023
2528,0.000007
470,0.000056
8702,0.981102
6782,0.000014
7907,0.976091
6652,0.808966
9460,0.000003
10779,0.000010
5988,0.974497
1693,0.380989
9053,0.008366
2400,0.012623
6232,0.916821
4143,0.838061
12395,0.689918
8408,0.998969
5542,0.000004
4764,0.708110
11381,0.790646
2164,0.000248
5143,0.000424
10477,0.000159
6320,0.968755
12333,0.000003
11201,0.000138
7596,0.000002
1983,0.000019
11953,0.000182
1913,0.712765
8605,0.894995
11977,0.000002
12057,0.982150
561,0.000266
237,0.000002
1834,0.000264
2717,0.966508
1176,0.801858
5582,0.000005
9408,0.000023
12449,0.000028
8262,0.001138
1427,0.863886
1155,0.000013
10330,0.000003
9899,0.000000
354,0.000002
9915,0.000000
2690,0.000014
11497,0.000004
3941,0.000008
747,0.000005
3368,0.000002
8455,0.000001
10561,0.000004
11854,0.975336
6297,0.000016
11060,0.950746
5077,0.000001
7344,0.000058
195,0.520431
9449,0.000023
7503,0.985689
1222,0.983676
5071,0.001325
2009,0.000004
7713,0.995876
2319,0.996424
7417,0.000002
10491,0.997182
5172,0.859718
6390,0.000004
6999,0.880014
5477,0.000002
7226,0.481848
2988,0.989971
1672,0.000026
4635,0.000020
9692,0.000008
157,0.000012
11685,0.995948
12228,0.000014
9945,0.986821
2896,0.000002
1597,0.000047
2231,0.869599
8593,0.713428
212,0.998416
11129,0.978732
6484,0.000009
456,0.955900
5651,0.000004
11877,0.000012
8399,0.534782
8228,0.999885
6415,0.000004
2508,0.000006
5641,0.000013
8182,0.000003
876,0.980018
8532,0.059670
8398,0.000015
7421,0.934742
1420,0.000001
3685,0.956044
1017,0.000002
550,0.991601
6974,0.967687
2305,0.000010
4070,0.000003
11729,0.000065
4921,0.982900
4813,0.000001
4326,0.902338
6470,0.000016
4305,0.984212
75,0.000003
8667,0.000002
1352,0.793355
5491,0.893340
2436,0.103842
3729,0.000007
12072,0.000001
7668,0.000003
6442,0.996747
3117,0.931898
10637,0.991460
10415,0.000010
10588,0.000002
1774,0.945498
1136,0.980537
7771,0.623388
6911,0.000002
7759,0.370551
279,0.830956
2886,0.853061
888,0.998000
9983,0.000044
1141,0.927512
9491,0.863708
592,0.982462
9490,0.996819
2877,0.000003
6290,0.000032
3033,0.000397
6757,0.986805
7347,0.991405
3800,0.000035
7456,0.000002
2535,0.992259
872,0.000002
6089,0.000000
10932,0.978453
11840,0.000002
4618,0.000004
564,0.834799
1635,0.730418
10852,0.000001
4234,0.499371
1594,0.913795
8396,0.891392
10111,0.977629
2503,0.000003
6046,0.000002
1752,0.945820
5816,0.000026
5892,0.978580
10690,0.000002
2061,0.000087
838,0.000017
5979,0.998342
4592,0.991407
5355,0.000006
6325,0.997126
11736,0.000052
1874,0.842473
5187,0.000002
3749,0.000011
6590,0.000007
2856,0.997622
5010,0.991241
10114,0.996135
4392,0.990381
704,0.000034
7047,0.000007
9747,0.000000
1147,0.000174
7947,0.891422
6569,0.000001
4897,0.000001
10181,0.000021
5722,0.000000
9905,0.842124
5127,0.000025
3578,0.000005
7234,0.993593
4765,0.890915
2809,0.921551
1468,0.688328
3418,0.906080
1235,0.989334
1051,0.000114
10934,0.000006
9421,0.992339
10374,0.996825
10007,0.893400
5747,0.954991
1661,0.995685
9948,0.999609
10747,0.995937
11687,0.000015
7800,0.000064
12323,0.179421
11958,0.991612
4104,0.000001
320,0.972096
9616,0.954149
11538,0.000013
8247,0.627375
3596,0.980272
6404,0.000001
12031,0.760468
9873,0.999300
5135,0.987462
11965,0.000000
2025,0.000058
4728,0.915436
5252,0.000036
11676,0.000028
5030,0.000008
9311,0.000009
9094,0.000007
1321,0.002694
638,0.015523
9552,0.000001
4763,0.000003
5132,0.000004
2202,0.836806
4662,0.000003
11309,0.000014
4599,0.735574
4026,0.998187
6269,0.801273
3572,0.980248
10144,0.000010
6887,0.974415
5308,0.966471
10988,0.710423
2345,0.000010
6878,0.338792
885,0.972076
3841,0.987912
11636,0.000031
3250,0.000001
8763,0.000005
2949,0.000005
6826,0.925354
4483,0.974030
9702,0.000011
6548,0.000002
2569,0.871638
5789,0.885444
4131,0.000002
4905,0.996298
8879,0.000085
7479,0.000002
10039,0.000020
3773,0.000002
7710,0.837695
3088,0.634729
4085,0.415372
145,0.993993
9296,0.000012
6417,0.000009
2651,0.000001
10812,0.000005
2418,0.945763
11293,0.999599
2160,0.000031
11352,0.975218
7723,0.000008
310,0.960860
8954,0.000003
5911,0.000023
6720,0.000000
6246,0.000001
6038,0.995342
5927,0.892457
7382,0.996242
11189,0.000000
5596,0.004032
6744,0.000001
2626,0.000016
2997,0.556855
328,0.000013
8198,0.999881
9423,0.984877
10423,0.947821
10453,0.674962
7154,0.000003
6479,0.999691
3880,0.000000
8733,0.000024
3924,0.000135
10105,0.787243
2043,0.000074
10712,0.996355
1193,0.000002
11344,0.000003
5438,0.970737
3821,0.958250
9645,0.000009
11715,0.000030
8218,0.959551
6969,0.992152
6128,0.889040
10604,0.997244
12486,0.973649
8803,0.655345
2396,0.000002
5751,0.051451
2200,0.608494
5681,0.000003
1538,0.737372
10899,0.944911
6596,0.843112
1250,0.000002
9571,0.000011
3350,0.000058
8157,0.000001
6520,0.000002
227,0.959696
7389,0.978479
8828,0.247818
4433,0.000021
6435,0.966841
6374,0.972359
2241,0.000005
9674,0.998836
2392,0.000000
2623,0.000001
5167,0.000010
9659,0.000002
11515,0.900705
7930,0.000002
6100,0.983403
4527,0.975765
3901,0.000003
10226,0.982992
11706,0.932576
6208,0.000001
8518,0.000001
7213,0.990281
8267,0.000004
9749,0.800675
1580,0.769753
407,0.821146
3328,0.000007
2266,0.996115
11917,0.000003
11010,0.141845
11478,0.000001
9346,0.990528
6316,0.000007
5466,0.985375
1962,0.941431
735,0.000004
11209,0.074501
12167,0.995292
1721,0.000001
5418,0.999445
1519,0.000001
7944,0.831732
3936,0.042210
11826,0.000112
6868,0.759627
9917,0.000006
366,0.950197
1975,0.829656
12478,0.996613
10608,0.000420
2215,0.954540
7721,0.000019
4498,0.000021
9529,0.000019
10497,0.957726
8920,0.000004
5470,0.965921
1348,0.961343
951,0.000017
796,0.982929
6420,0.021226
3181,0.000010
2074,0.000011
726,0.000003
3443,0.000002
10300,0.986657
309,0.893135
2225,0.988496
8943,0.000006
11802,0.000005
3933,0.000004
2307,0.000009
1169,0.000000
2822,0.000007
9226,0.979945
8610,0.999925
9323,0.000003
2019,0.942111
7039,0.000005
11866,0.998784
2498,0.205999
414,0.979439
11269,0.993337
1968,0.000000
9333,0.000006
11243,0.809770
10098,0.913186
4668,0.000000
1107,0.000000
351,0.933119
4754,0.000002
9242,0.000002
8729,0.000003
6439,0.983059
3136,0.013177
11318,0.000005
9293,0.954814
2532,0.001722
1669,0.996111
95,0.000015
11108,0.999385
1296,0.000006
3636,0.000195
2372,0.516147
6797,0.000012
2736,0.000004
9384,0.970143
10331,0.000001
4546,0.000009
2901,0.952625
6713,0.292844
5103,0.901976
1227,0.000000
1739,0.000001
2094,0.961461
10681,0.965517
6984,0.995206
6657,0.996861
9852,0.000019
10115,0.958417
5723,0.000014
6229,0.961665
12491,0.981796
9133,0.000012
7103,0.002220
2101,0.000058
5049,0.426275
1104,0.000001
3057,0.941839
8682,0.999808
8057,0.996250
6021,0.000046
4062,0.000002
4084,0.952497
1370,0.000043
4652,0.814745
11911,0.965070
10122,0.000153
6288,0.000080
3323,0.841413
4711,0.000000
4008,0.000001
4088,0.000030
1027,0.000011
3210,0.000002
1747,0.000000
6228,0.851783
8280,0.893406
12203,0.992531
12248,0.000000
12369,0.995668
1575,0.000002
9589,0.996196
11883,0.114104
10836,0.000022
4541,0.947871
11393,0.000025
2326,0.000009
7807,0.000034
377,0.000013
2800,0.680482
1826,0.000002
9839,0.998080
1510,0.000006
4767,0.981082
1977,0.000004
7447,0.993107
3775,0.901075
2038,0.986588
12408,0.000000
6764,0.489984
10213,0.998479
11568,0.000003
4465,0.947310
5087,0.000002
8632,0.982627
9996,0.977482
2399,0.275167
4795,0.000006
11255,0.982535
3606,0.000710
6810,0.000001
9528,0.939860
11150,0.994232
4414,0.000006
12182,0.000104
4291,0.453467
3706,0.996689
2838,0.000027
2422,0.000157
9227,0.000011
10639,0.968302
9847,0.879706
1736,0.000002
8571,0.000001
1069,0.000038
10409,0.000001
8865,0.988999
4256,0.811948
3285,0.000014
986,0.996236
9056,0.961691
6532,0.000002
7972,0.791176
3425,0.960057
10407,0.000002
4157,0.000006
5764,0.001339
9248,0.000012
3359,0.561449
6136,0.990402
4087,0.000015
1500,0.967628
2027,0.782019
6444,0.000008
6159,0.000021
8252,0.945285
105,0.000077
7699,0.131296
1198,0.000001
9813,0.802033
1704,0.000101
10713,0.000585
10893,0.000002
5301,0.000007
2485,0.868660
799,0.842287
9557,0.999504
12191,0.140630
5549,0.000021
10267,0.000008
5648,0.000000
5594,0.000155
4153,0.998744
455,0.000009
9416,0.000016
79,0.886600
8098,0.998972
8468,0.000001
7833,0.999520
6372,0.000008
4422,0.000022
5556,0.819379
5205,0.997929
289,0.000024
2059,0.992517
11660,0.000001
9675,0.877772
3682,0.995504
10986,0.472026
11621,0.947415
950,0.000001
972,0.000068
6266,0.000006
10174,0.000056
5225,0.000018
4948,0.000002
11733,0.000011
5710,0.000001
10391,0.000012
3393,0.952043
4802,0.985135
2769,0.914744
8081,0.998063
10097,0.000009
1466,0.000002
7959,0.987616
982,0.991466
9914,0.000004
1174,0.000006
11986,0.000002
8827,0.984279
965,0.919646
6127,0.000022
11582,0.000001
6683,0.000311
5812,0.927949
2940,0.000051
7708,0.000008
4487,0.000014
7817,0.822826
12113,0.985770
11194,0.993936
967,0.930180
5983,0.868697
2930,0.934269
5381,0.613964
10371,0.997540
11979,0.994156
5433,0.000000
2888,0.567821
4402,0.000005
2760,0.000013
10231,0.328823
3540,0.000869
924,0.996338
8739,0.000001
10619,0.997322
11523,0.000000
9728,0.893368
1187,0.998718
7624,0.966188
6077,0.970199
8045,0.996682
8031,0.899603
1862,0.000003
2454,0.000015
2617,0.000007
9435,0.000019
9754,0.745693
10167,0.470332
9077,0.572504
973,0.000007
4689,0.000000
1124,0.990182
2608,0.912042
3928,0.968719
817,0.999364
5897,0.000001
5082,0.000000
648,0.463004
917,0.000257
3640,0.000001
11498,0.000006
10434,0.991820
8716,0.000024
11336,0.999316
7963,0.985926
4641,0.000007
6671,0.000027
11691,0.000001
11858,0.972618
6821,0.975405
6156,0.864402
